,created_at,last_move_at,white_rating,black_rating,opening_ply
17008,1502997252149.0,1502997390666.0,1383,1383,6
17009,1502985450470.0,1502985727328.0,1688,1386,6
17010,1502913284058.0,1502913822203.0,1392,1612,4
17011,1502544667653.0,1502545828869.0,1225,1385,3
17012,1502488560355.0,1502489123122.0,1389,1675,5
17013,1502461189571.0,1502461465316.0,1594,1395,5
17014,1502399576090.0,1502400523200.0,1558,1360,5
17015,1502388171184.0,1502388431050.0,1369,1460,2
17016,1502387236890.0,1502388162189.0,1374,1579,4
17017,1502382858987.0,1502383102596.0,1430,1385,4
17018,1502319930455.0,1502321483041.0,1489,1369,6
17019,1502314870746.0,1502314957190.0,1363,1514,2
17020,1502314712325.0,1502314976738.0,1363,1559,6
17021,1502311883612.0,1502312100533.0,1469,1372,5
17022,1502311390965.0,1502311754862.0,1646,1376,5
17023,1502297995375.0,1502298687369.0,1365,1347,4
17024,1502297583501.0,1502297949634.0,1368,1754,8
17025,1502297256397.0,1502297565993.0,1962,1368,3
17026,1502197017204.0,1502197983241.0,1375,1539,4
17027,1502150195121.0,1502150658391.0,1604,1380,5
17028,1502140638417.0,1502140659399.0,1554,1387,3
17029,1502058809542.0,1502059809570.0,1394,1528,4
17030,1502032701275.0,1502033111187.0,1679,1398,1
17031,1502031977519.0,1502032625715.0,1519,1406,5
17032,1502024246709.0,1502025202563.0,1394,1414,4
17033,1501981376596.0,1501981436094.0,1648,1399,5
17034,1501981186875.0,1501981349504.0,1643,1404,3
17035,1501980593392.0,1501981131865.0,1638,1409,5
17036,1501980392501.0,1501980570911.0,1657,1389,5
17037,1501980022863.0,1501980378159.0,1653,1394,5
17038,1501973520845.0,1501973609788.0,1601,1399,4
17039,1501951706511.0,1501952172384.0,1543,1407,2
17040,1501951466235.0,1501951688287.0,1394,1427,4
17041,1501949570821.0,1501951458188.0,1528,1402,4
17042,1501876361273.0,1501877207257.0,1738,1405,4
17043,1501856394238.0,1501857059887.0,1535,1413,5
17044,1503592550017.0,1503593700276.0,1568,2060,3
17045,1503017295830.0,1503017440944.0,1783,2060,7
17046,1502923220240.0,1502924276015.0,2060,1614,4
17047,1502919336303.0,1502919776487.0,1527,2060,6
17048,1502918807823.0,1502919310506.0,2060,1527,5
17049,1502392592699.0,1502393605975.0,1553,2060,5
17050,1501457024073.0,1501457678434.0,2060,1546,2
17051,1495647209495.0,1495647709203.0,1768,2060,9
17052,1493384213538.0,1493385121143.0,1876,2060,3
17053,1493058208816.0,1493058639742.0,2060,1882,6
17054,1490068790253.0,1490069733719.0,2060,1500,4
17055,1488994681494.0,1488995872573.0,1500,2060,3
17056,1488454021987.0,1488454699832.0,1500,2060,3
17057,1488114441527.0,1488115532190.0,2060,1932,2
17058,1487753341266.0,1487754391786.0,2060,1754,6
17059,1487616837520.0,1487618153171.0,1500,2060,2
17060,1487592400479.0,1487592598171.0,1500,2060,3
17061,1487580718640.0,1487581714328.0,2060,1639,6
17062,1501869976895.0,1501870921534.0,1513,1569,5
17063,1501864983371.0,1501865972156.0,1440,1553,9
17064,1501864045591.0,1501864718554.0,1459,1532,8
17065,1501862845665.0,1501864021429.0,1573,1356,6
17066,1501861797114.0,1501862752832.0,1672,1595,5
17067,1501849338156.0,1501849496309.0,1507,1570,6
17068,1501848765848.0,1501849320917.0,1741,1589,4
17069,1501848164391.0,1501848717246.0,1409,1644,11
17070,1498678229878.0,1498680308580.0,1552,1649,7
17071,1498672246219.0,1498673349715.0,1679,1816,10
17072,1498669899220.0,1498672196152.0,1833,1594,10
17073,1498666944645.0,1498669210690.0,1508,1681,6
17074,1499779370509.0,1499780572146.0,1340,1567,2
17075,1499678283941.0,1499678721105.0,1502,1346,2
17076,1498828713087.0,1498829065701.0,1354,1445,4
17077,1498563353001.0,1498563609486.0,1312,1366,3
17078,1497570595204.0,1497570900723.0,1407,1354,3
17079,1497534596988.0,1497535188609.0,1366,1297,2
17080,1497533304595.0,1497534585121.0,1282,1380,4
17081,1497532026596.0,1497532702616.0,1460,1389,3
17082,1497302577841.0,1497303010347.0,1379,1378,5
17083,1497301802892.0,1497302494488.0,1366,1391,4
17084,1497295665195.0,1497296873003.0,1357,1300,4
17085,1497295129879.0,1497295630990.0,1365,1479,2
17086,1497196307149.0,1497197503722.0,1374,1435,3
17087,1497195937673.0,1497196285654.0,1425,1383,3
17088,1497105561137.0,1497106501487.0,1395,1377,2
17089,1496146224259.0,1496146925392.0,1360,1384,3
17090,1494511182975.0,1494511920612.0,1756,1387,2
17091,1493241104993.0,1493242177192.0,1374,1462,2
17092,1493240450684.0,1493241086754.0,1401,1373,3
17093,1493130421818.0,1493130907490.0,1383,1651,4
17094,1493130370794.0,1493202720184.0,1383,1522,2
17095,1492878163582.0,1492878865150.0,1352,1642,4
17096,1492877227854.0,1492877800281.0,1421,1361,2
17097,1492875921394.0,1492876957113.0,1323,1351,6
17098,1492088604384.0,1492089249903.0,1314,1355,3
17099,1491496554668.0,1491496963895.0,1362,1461,4
17100,1491061070391.0,1491061566168.0,1371,1453,3
17101,1491060885367.0,1491061067049.0,1442,1379,3
17102,1494505958110.0,1494506762272.0,1368,1464,8
17103,1494505342610.0,1494505932109.0,1464,1301,2
17104,1494075465680.0,1494076039443.0,1388,1464,6
17105,1494074095483.0,1494075083884.0,1204,1464,5
17106,1494072875718.0,1494073929807.0,1464,1441,4
17107,1491975377279.0,1491975640330.0,1464,1540,5
17108,1491975218744.0,1491975366807.0,1337,1464,8
17109,1491561186599.0,1491562587301.0,1516,1464,5
17110,1491560966800.0,1491561094362.0,1526,1473,1
17111,1491480768795.0,1491481524773.0,1413,1487,11
17112,1491394227733.0,1491395727283.0,1473,1587,6
17113,1491393990561.0,1491394218414.0,1479,1633,6
17114,1490683410856.0,1490684684778.0,1417,1470,5
17115,1489850257993.0,1489851421823.0,1263,1454,4
17116,1489849276728.0,1489850223425.0,1442,1487,7
17117,1489848403586.0,1489849253934.0,1644,1447,5
17118,1489597718156.0,1489598304707.0,1456,1767,6
17119,1487611529495.0,1487611984040.0,1465,1523,3
17120,1487610602349.0,1487611508825.0,1392,1479,7
17121,1485187096679.0,1485188426249.0,1463,1641,5
17122,1484497227911.0,1484498304579.0,1476,1386,4
17123,1484496744626.0,1484497212072.0,1615,1461,8
17124,1483861324842.0,1483862932935.0,1446,1579,6
17125,1483860460239.0,1483861319372.0,1382,1459,7
17126,1482410321691.0,1482411256004.0,1472,1406,4
17127,1482410169824.0,1482410311510.0,1480,1594,5
17128,1482409817398.0,1482410161852.0,1309,1474,9
17129,1482233823315.0,1482234290442.0,1328,1467,6
17130,1482233259645.0,1482233815836.0,1469,1368,9
17131,1481470930116.0,1481471457825.0,1632,1453,4
17132,1481470323769.0,1481470918795.0,1458,1666,4
17133,1481470207290.0,1481470316187.0,1467,1510,2
17134,1481468911362.0,1481470202731.0,1481,1380,4
17135,1481468338255.0,1481468900395.0,1535,1491,10
17136,1481468124405.0,1481468305561.0,1564,1500,8
17137,1481391044357.0,1481391292083.0,1505,1690,3
17138,1504475396102.0,1504476059347.0,1496,1492,1
17139,1504468410671.0,1504468739199.0,1567,1500,8
17140,1504464543517.0,1504464601199.0,1506,1662,8
17141,1504433866562.0,1504434173682.0,1516,1546,7
17142,1504428047769.0,1504428552308.0,1524,1597,2
17143,1504426898184.0,1504427227117.0,1644,1532,7
17144,1504426210701.0,1504426717391.0,1618,1540,7
17145,1504425351526.0,1504426032853.0,1540,1543,4
17146,1504423592189.0,1504423960187.0,1512,1642,7
17147,1504422285385.0,1504422589605.0,1738,1517,5
17148,1504421552324.0,1504422215741.0,1513,1634,4
17149,1504421401603.0,1504421525443.0,1561,1523,5
17150,1504421213316.0,1504421377862.0,1533,1553,5
17151,1504389089452.0,1504389469532.0,1592,1542,6
17152,1504388570219.0,1504388702529.0,1726,1547,5
17153,1504381462686.0,1504381900606.0,1606,1535,2
17154,1504380629527.0,1504381435811.0,1643,1542,7
17155,1504380287039.0,1504380607249.0,1548,1710,4
17156,1504379156524.0,1504379962725.0,1537,1575,6
17157,1504378644401.0,1504379029098.0,1603,1546,7
17158,1504376683544.0,1504376906391.0,1546,1700,8
17159,1504375250823.0,1504375782750.0,1500,1546,3
17160,1504373889991.0,1504374049909.0,1546,1500,8
17161,1504373682899.0,1504373750194.0,1500,1546,11
17162,1504372814109.0,1504373296516.0,1546,1642,7
17163,1504371898608.0,1504372579855.0,1546,1533,5
17164,1504370481868.0,1504371152883.0,1604,1533,5
17165,1504368207181.0,1504368539236.0,1523,1508,7
17166,1504365312224.0,1504366390023.0,1571,1510,7
17167,1504344985157.0,1504345047897.0,1683,1516,2
17168,1504294500856.0,1504294705237.0,1649,1501,3
17169,1504264541510.0,1504264704932.0,1509,1617,7
17170,1504173903388.0,1504174554222.0,1518,1560,11
17171,1504111144012.0,1504111627866.0,1704,1523,3
17172,1504029518592.0,1504030090504.0,1520,1637,7
17173,1504028909007.0,1504029502621.0,1624,1528,7
17174,1504015564279.0,1504016595299.0,1513,1656,3
17175,1504009917939.0,1504010670191.0,1603,1521,3
17176,1504009081731.0,1504009895185.0,1509,1585,13
17177,1504008047263.0,1504008449097.0,1618,1516,6
17178,1504007816832.0,1504008011407.0,1522,1702,7
17179,1504007204174.0,1504007799354.0,1555,1532,7
17180,1504006703858.0,1504006889863.0,1651,1539,7
17181,1504006600706.0,1504006684704.0,1545,1714,3
17182,1504006530333.0,1504006565793.0,1567,1555,4
17183,1504006277967.0,1504006517242.0,1565,1563,5
17184,1504005862292.0,1504006255599.0,1574,1632,7
17185,1504000638405.0,1504001015587.0,1582,1663,6
17186,1503998781388.0,1503999701612.0,1650,1590,5
17187,1472910716144.0,1472911399512.0,1438,1436,3
17188,1472695899619.0,1472697190458.0,1486,1420,2
17189,1472689677925.0,1472692067542.0,1418,1472,6
17190,1472685241930.0,1472687201496.0,1390,1470,1
17191,1472683495007.0,1472684656934.0,1428,1403,3
17192,1472674978798.0,1472676198253.0,1384,1498,1
17193,1472673654774.0,1472674587860.0,1598,1391,3
17194,1472673006725.0,1472673628957.0,1394,1764,1
17195,1472672114236.0,1472672950212.0,1396,1889,2
17196,1472671552039.0,1472672068994.0,1738,1399,3
17197,1472671067608.0,1472671535505.0,1749,1403,3
17198,1472670001729.0,1472671033075.0,1396,1389,3
17199,1472668878391.0,1472669958407.0,1380,1375,5
17200,1472667752313.0,1472668872515.0,1360,1395,4
17201,1472666571256.0,1472667685473.0,1345,1345,2
17202,1472426507197.0,1472428292351.0,1473,1352,2
17203,1472424161890.0,1472426348639.0,1365,1442,2
17204,1472417582457.0,1472420831540.0,1474,1376,4
17205,1472416931239.0,1472417550405.0,1389,1465,1
17206,1472416118226.0,1472416873673.0,1375,1372,3
17207,1472413495823.0,1472415881527.0,1372,1375,4
17208,1472412371039.0,1472413376659.0,1430,1388,5
17209,1472411133132.0,1472412342898.0,1516,1362,7
17210,1472333064187.0,1472334342023.0,1699,1378,9
17211,1472331314762.0,1472332011125.0,1448,1394,3
17212,1472330604640.0,1472331286276.0,1413,1431,3
17213,1472329009775.0,1472330585796.0,1432,1477,3
17214,1472328393709.0,1472328988367.0,1466,1453,3
17215,1472326806663.0,1472328303072.0,1472,1550,4
17216,1472326093413.0,1472326776818.0,1413,1449,3
17217,1472324691273.0,1472326038337.0,1429,1500,2
17218,1472265533782.0,1472267298825.0,1484,1454,1
17219,1472265274572.0,1472265513223.0,1495,1419,3
17220,1472262654511.0,1472263901930.0,1391,1360,4
17221,1472259885516.0,1472262577718.0,1431,1350,6
17222,1472252269447.0,1472252404996.0,1416,1302,5
17223,1472250086979.0,1472252065024.0,1495,1240,6
17224,1472248619479.0,1472250052326.0,1276,1322,6
17225,1472229141407.0,1472229498337.0,1298,1218,5
17226,1472226634779.0,1472228904816.0,1351,1258,3
17227,1472165267880.0,1472166314281.0,1323,1293,5
17228,1472164729017.0,1472165188666.0,1628,1348,4
17229,1472164511680.0,1472164553249.0,1357,1871,1
17230,1472158812813.0,1472159781097.0,1385,1683,3
17231,1472156998626.0,1472158751255.0,1558,1457,6
17232,1472155343327.0,1472156850829.0,1462,1249,4
17233,1504472889081.0,1504473121179.0,2035,1757,4
17234,1504469700262.0,1504469958561.0,2053,1840,4
17235,1504466352174.0,1504466893024.0,1468,2052,6
17236,1504465885219.0,1504466294806.0,2043,1964,4
17237,1504459322790.0,1504460207351.0,1994,2057,5
17238,1501415379973.0,1501416092651.0,1684,1717,4
17239,1500640330429.0,1500641532718.0,1703,1783,6
17240,1500400400964.0,1500401198558.0,1807,1687,9
17241,1500399762514.0,1500400312488.0,1953,1691,8
17242,1500399282148.0,1500399668420.0,1679,1698,6
17243,1499434205474.0,1499434770610.0,1398,1661,10
17244,1499419501893.0,1499420314527.0,1873,1667,3
17245,1499419348987.0,1499419467835.0,1664,1315,6
17246,1499418464008.0,1499419244534.0,1646,1833,8
17247,1504378490981.0,1504379043690.0,1518,1582,5
17248,1504377819578.0,1504378481288.0,1575,1420,2
17249,1504377309273.0,1504377790576.0,1563,1615,9
17250,1504376001452.0,1504377205813.0,1551,1585,7
17251,1504375180064.0,1504375964296.0,1551,1585,8
17252,1504292712630.0,1504293345190.0,1552,1538,10
17253,1504292118126.0,1504292709159.0,1526,1564,4
17254,1504290725137.0,1504291952992.0,1569,1747,5
17255,1504282365337.0,1504282829231.0,1577,1695,3
17256,1504281854491.0,1504282291056.0,1603,1565,1
17257,1504280776197.0,1504281433387.0,1323,1560,7
17258,1504180897225.0,1504182088279.0,1724,1544,4
17259,1504161553879.0,1504162001384.0,1532,1556,3
17260,1504160606628.0,1504161548374.0,1545,1543,3
17261,1504070592116.0,1504071796919.0,1552,1705,11
17262,1504021735438.0,1504022045639.0,1513,1575,6
17263,1504021505408.0,1504021728592.0,1566,1499,10
17264,1504021075697.0,1504021407248.0,1555,1566,5
17265,1504020700874.0,1504020910194.0,1555,1566,4
17266,1503218278061.0,1503219424081.0,1567,1759,9
17267,1502805430058.0,1502806939917.0,1576,1779,10
17268,1502805223270.0,1502805423138.0,1779,1576,7
17269,1502082022109.0,1502082175502.0,1576,1669,10
17270,1501865088856.0,1501865856133.0,1600,1576,3
17271,1501864156991.0,1501865023862.0,1576,1600,8
17272,1501834228531.0,1501834877304.0,1566,1520,5
17273,1501834010753.0,1501834224070.0,1530,1556,5
17274,1501584752898.0,1501585102769.0,1564,1567,4
17275,1501584426103.0,1501584558595.0,1578,1534,2
17276,1501519741945.0,1501520787625.0,1551,1568,4
17277,1501186761383.0,1501187597074.0,1569,2101,4
17278,1501186224079.0,1501186728367.0,1523,1559,4
17279,1501185145363.0,1501186158626.0,1542,1815,6
17280,1501182391545.0,1501182598063.0,1600,1542,6
17281,1500816277362.0,1500817412918.0,1517,1553,2
17282,1500157713739.0,1500158453442.0,1565,1536,5
17283,1499979212302.0,1499979850905.0,1577,1512,4
17284,1499612468454.0,1499613301852.0,1714,1584,6
17285,1499544598497.0,1499545223137.0,1578,1430,4
17286,1499544253445.0,1499544589329.0,1437,1571,3
17287,1499521925393.0,1499522478418.0,1559,1594,5
17288,1473707080583.0,1473707987913.0,1291,1464,4
17289,1472144645051.0,1472144963253.0,1657,1301,8
17290,1471947340585.0,1471948064630.0,1303,1889,10
17291,1471893039442.0,1471893544646.0,1303,1223,6
17292,1470249408649.0,1470249678071.0,1418,1303,3
17293,1470245830690.0,1470246431856.0,1303,1500,7
17294,1470074368629.0,1470074655511.0,1431,1312,8
17295,1469360642135.0,1469361127162.0,1699,1315,2
17296,1469360269284.0,1469360578144.0,1626,1291,3
17297,1469359461098.0,1469360127910.0,1294,1669,2
17298,1467561711362.0,1467561911228.0,1381,1305,3
17299,1467561074698.0,1467561590747.0,1296,1544,7
17300,1487929803275.0,1487929966546.0,1693,1667,4
17301,1487929743713.0,1487930115624.0,1259,1693,2
17302,1487929593508.0,1487929741034.0,1693,1259,6
17303,1487893971504.0,1487894733793.0,1640,1706,4
17304,1487864569689.0,1487864985250.0,1712,1907,7
17305,1487860719451.0,1487861450888.0,1621,1703,5
17306,1487860169407.0,1487860527572.0,1704,2406,4
17307,1487858168629.0,1487860026222.0,2406,1704,7
17308,1487855994867.0,1487857067258.0,1549,1697,3
17309,1487793428754.0,1487794286536.0,1683,1776,5
17310,1487719694323.0,1487720225157.0,1666,1872,11
17311,1487718838924.0,1487719684392.0,1867,1671,6
17312,1487717345871.0,1487717705214.0,1664,1883,11
17313,1487702389319.0,1487702865839.0,1671,1806,9
17314,1487685824243.0,1487686482572.0,2041,1674,6
17315,1487685578241.0,1487685810590.0,1697,1684,10
17316,1487684764613.0,1487685494060.0,1634,1698,1
17317,1487684600468.0,1487684725455.0,1818,1694,2
17318,1487584187743.0,1487584977420.0,1700,1502,5
17319,1487545716527.0,1487546970082.0,1696,1404,5
17320,1487533545784.0,1487533848684.0,1962,1700,6
17321,1487513692044.0,1487514389594.0,1706,1874,6
17322,1487513444897.0,1487513687627.0,1907,1689,7
17323,1487512923279.0,1487513373326.0,1850,1696,7
17324,1487512198614.0,1487512911675.0,1700,1991,6
17325,1487510815714.0,1487512162038.0,1705,1889,8
17326,1487507170385.0,1487507773542.0,1694,1721,6
17327,1487506281435.0,1487507137239.0,1704,1712,7
17328,1487482199605.0,1487483185269.0,1767,1713,1
17329,1487481266621.0,1487482185511.0,1726,1686,7
17330,1487480880460.0,1487481261922.0,1696,1715,7
17331,1487479370468.0,1487480747740.0,2252,1716,5
17332,1487473495190.0,1487474177608.0,1791,1714,5
17333,1487460314407.0,1487460562938.0,1731,1875,3
17334,1487445023324.0,1487445744718.0,1720,1738,4
17335,1487444682257.0,1487445020577.0,1750,1708,5
17336,1487443714011.0,1487444655294.0,1717,1745,10
17337,1487442972095.0,1487443697010.0,1744,1717,5
17338,1487441709538.0,1487442851761.0,1708,1649,4
17339,1504460582670.0,1504461277895.0,1515,1885,4
17340,1504459765012.0,1504460576366.0,1885,1515,2
17341,1504366625625.0,1504367085132.0,1710,1885,3
17342,1504139489987.0,1504139967320.0,1500,1885,14
17343,1504138544423.0,1504139463535.0,1885,1500,8
17344,1504087170593.0,1504087487178.0,1885,1645,6
17345,1504086987291.0,1504087158273.0,1645,1885,3
17346,1503910777066.0,1503910791086.0,1546,1885,2
17347,1503770648838.0,1503771134998.0,1670,1885,5
17348,1503765567772.0,1503766192262.0,1885,1500,5
17349,1491597599208.0,1491598625173.0,1743,1757,7
17350,1491595147250.0,1491597585554.0,1754,1772,6
17351,1491168980851.0,1491170862158.0,1637,1746,3
17352,1491168438841.0,1491168914427.0,1440,1742,8
17353,1491167281133.0,1491168170927.0,1738,1462,6
17354,1491166716966.0,1491167125237.0,1733,1487,3
17355,1490884601304.0,1490885672771.0,1579,1726,1
17356,1490877979906.0,1490878696982.0,1716,1657,5
17357,1490876487262.0,1490877932682.0,1507,1735,3
17358,1490875698962.0,1490876465048.0,1512,1729,1
17359,1490831523931.0,1490832555312.0,1773,1653,2
17360,1490831431216.0,1490831477575.0,1757,1874,3
17361,1490830282130.0,1490830909304.0,1747,1655,5
17362,1490829794231.0,1490830180220.0,1755,1871,10
17363,1490828736908.0,1490829786686.0,1732,1743,3
17364,1490826331957.0,1490827362393.0,1756,1813,3
17365,1490807409864.0,1490808304242.0,1772,1768,4
17366,1490791934109.0,1490792957344.0,1762,1580,6
17367,1490791167116.0,1490791931780.0,1563,1781,5
17368,1490790967916.0,1490791122760.0,1522,1776,4
17369,1472294411370.0,1472294747803.0,1784,1904,4
17370,1472293983592.0,1472294377432.0,2059,1789,2
17371,1472293740648.0,1472293942963.0,1803,1744,5
17372,1472293032703.0,1472293695180.0,1777,1791,11
17373,1472292002634.0,1472292990654.0,1803,1803,2
17374,1472289873948.0,1472290320875.0,1811,1955,8
17375,1472289319863.0,1472289833240.0,1830,1623,3
17376,1472288610727.0,1472289277798.0,1662,1849,5
17377,1472287805632.0,1472288585187.0,1832,1941,10
17378,1472286728034.0,1472287660700.0,1978,1814,2
17379,1504373058491.0,1504373302059.0,1298,1382,6
17380,1504372883434.0,1504372982520.0,1367,1440,12
17381,1504371603578.0,1504372856264.0,1344,1368,2
17382,1504185957755.0,1504186637621.0,1351,1465,6
17383,1504098717131.0,1504099376073.0,1344,1140,7
17384,1504098066776.0,1504098554232.0,1607,1349,8
17385,1503492292137.0,1503492783328.0,1321,1510,3
17386,1503490679545.0,1503491488942.0,1325,1644,7
17387,1503489779980.0,1503490585329.0,1322,1311,4
17388,1501872033850.0,1501873214445.0,1297,1500,6
17389,1500465774757.0,1500467323068.0,1081,1290,2
17390,1500041395100.0,1500042181722.0,1277,1280,6
17391,1497923713539.0,1497924596086.0,1226,1293,4
17392,1497831895215.0,1497832950467.0,1500,1299,11
17393,1497395099616.0,1497395667846.0,1110,1292,3
17394,1491054414165.0,1491055251391.0,1277,1293,5
17395,1473155399298.0,1473155561995.0,1378,1492,3
17396,1473155173613.0,1473155366207.0,1580,1501,6
17397,1472104253207.0,1472104695353.0,1510,1545,7
17398,1471073447800.0,1471075143846.0,1344,1487,4
17399,1471073088511.0,1471073433616.0,1477,1441,8
17400,1476813678660.0,1476814111196.0,1711,1729,4
17401,1476813116987.0,1476813676397.0,1742,1700,7
17402,1476741411946.0,1476741582507.0,1726,1710,3
17403,1476592708457.0,1476593496769.0,1779,1719,4
17404,1476532332209.0,1476533341497.0,1709,1671,4
17405,1476527548631.0,1476528573106.0,1696,1698,2
17406,1476527202096.0,1476527546448.0,1687,1708,4
17407,1476526184159.0,1476527199998.0,1720,1675,3
17408,1476525599828.0,1476526163100.0,1662,1744,5
17409,1476514629588.0,1476515451214.0,1670,1764,3
17410,1476514101991.0,1476514626934.0,1780,1656,7
17411,1476507704144.0,1476507974881.0,1629,1645,6
17412,1476507104565.0,1476507702585.0,1634,1641,7
17413,1476506551690.0,1476507102410.0,1652,1623,5
17414,1476505093803.0,1476506549034.0,1622,1653,4
17415,1476459980295.0,1476460721953.0,1738,1629,3
17416,1476458863102.0,1476459821326.0,1732,1615,6
17417,1476458001242.0,1476458622485.0,1622,1768,3
17418,1476457331316.0,1476457964760.0,1609,1677,3
17419,1476456697890.0,1476457247343.0,1595,1696,3
17420,1476456372442.0,1476456694538.0,1688,1603,8
17421,1476455783051.0,1476456259258.0,1611,1721,3
17422,1476379115115.0,1476379889194.0,1597,1701,3
17423,1476378455766.0,1476379108346.0,1716,1582,7
17424,1476378315860.0,1476378379521.0,1587,1786,6
17425,1476377524428.0,1476378309930.0,1780,1593,3
17426,1476371452751.0,1476371825513.0,1799,1598,4
17427,1476009246809.0,1476010288512.0,1606,1704,4
17428,1476007557999.0,1476008965677.0,1615,1658,7
17429,1476001100261.0,1476001912180.0,1731,1623,6
17430,1475998868154.0,1475999717254.0,1610,1691,2
17431,1475997552016.0,1475998663738.0,1691,1618,7
17432,1475995547290.0,1475996231765.0,1606,1655,5
17433,1475980537632.0,1475980735793.0,1712,1622,6
17434,1475979563080.0,1475980325074.0,1607,1729,2
17435,1475939548757.0,1475939929129.0,1655,1617,10
17436,1475938761020.0,1475939546066.0,1604,1668,5
17437,1475937281556.0,1475937597790.0,1759,1611,8
17438,1475936611604.0,1475937266511.0,1752,1595,8
17439,1475935748007.0,1475936526798.0,1832,1600,4
17440,1475934951493.0,1475935627479.0,1665,1609,3
17441,1475927404985.0,1475928423111.0,1708,1617,7
17442,1475926355203.0,1475926969722.0,1603,1688,5
17443,1475923364096.0,1475923858024.0,1730,1611,5
17444,1475922868443.0,1475923362437.0,1596,1746,4
17445,1475918693372.0,1475919429484.0,1775,1602,3
17446,1475915977944.0,1475916264670.0,1606,1828,5
17447,1475915746745.0,1475915971445.0,1807,1612,4
17448,1475867150115.0,1475868356179.0,1869,1616,6
17449,1479228006701.0,1479228405719.0,2208,1885,6
17450,1479226889426.0,1479228001149.0,2228,2193,7
17451,1479226547952.0,1479226866284.0,2187,1974,13
17452,1479226161426.0,1479226539887.0,1879,2183,5
17453,1479225614256.0,1479226152419.0,2168,2189,7
17454,1479217349207.0,1479217592903.0,2188,1763,4
17455,1479216978449.0,1479217340553.0,2016,2180,9
17456,1479216681790.0,1479216963456.0,2180,1494,4
17457,1479216457413.0,1479216653510.0,1669,2178,8
17458,1479135113504.0,1479135450391.0,2178,1414,2
17459,1479134188913.0,1479134986806.0,2157,2355,9
17460,1479133571946.0,1479134161772.0,2071,2175,8
17461,1478872046097.0,1478872397940.0,1812,2172,3
17462,1478871791775.0,1478872019176.0,2169,1736,2
17463,1478871450090.0,1478871748095.0,2168,1650,5
17464,1478870729833.0,1478871418180.0,1614,2167,3
17465,1478870583187.0,1478870712048.0,2165,1651,5
17466,1478870035832.0,1478870569825.0,1468,2165,4
17467,1478869184311.0,1478870017767.0,2162,1814,11
17468,1478868808764.0,1478869114412.0,1826,2159,9
17469,1478867881695.0,1478868757258.0,2065,2149,4
17470,1478866512618.0,1478867700591.0,2075,2165,5
17471,1478865813748.0,1478866506822.0,2154,2084,2
17472,1478864764608.0,1478865810134.0,2093,2143,11
17473,1478863597987.0,1478864595956.0,2000,2135,2
17474,1478862797479.0,1478863595910.0,2126,2007,8
17475,1478793852735.0,1478796440655.0,2020,2120,4
17476,1478792755883.0,1478793849065.0,2109,2028,8
17477,1477056460691.0,1477058054863.0,2122,1859,2
17478,1476868414462.0,1476869330487.0,1810,2118,2
17479,1476692364186.0,1476693892754.0,2105,2104,2
17480,1476443482605.0,1476444755049.0,2062,2090,9
17481,1476355465727.0,1476356577305.0,1786,2118,1
17482,1476354418220.0,1476355429139.0,2122,2446,2
17483,1476353974243.0,1476354405257.0,2113,1954,2
17484,1476353479806.0,1476353957117.0,1778,2109,3
17485,1476352801601.0,1476353459335.0,2099,1974,2
17486,1476270296687.0,1476271596955.0,1865,2092,3
17487,1482435251087.0,1482436423057.0,1782,1602,3
17488,1480864955551.0,1480866134738.0,1767,1921,5
17489,1503708225774.0,1503709153074.0,1411,1702,4
17490,1503094408688.0,1503094595065.0,1700,1263,6
17491,1503094214702.0,1503094385056.0,1772,1710,11
17492,1502563980172.0,1502564247736.0,1693,1834,8
17493,1487290984551.0,1487292251102.0,1693,1500,8
17494,1480156359038.0,1480156786875.0,1957,1923,4
17495,1480155240801.0,1480156311397.0,1980,1967,3
17496,1480154316314.0,1480155186926.0,1996,1955,7
17497,1480149446248.0,1480150100834.0,1949,1957,9
17498,1480148981303.0,1480149443849.0,1969,1938,9
17499,1480148839405.0,1480148950512.0,2058,1955,3
17500,1480148097983.0,1480148666733.0,1944,1947,4
17501,1480114504495.0,1480115201750.0,1930,2032,10
17502,1480114113758.0,1480114481144.0,2004,1918,6
17503,1480113619407.0,1480114101211.0,2088,1902,7
17504,1480111044203.0,1480111812328.0,1906,2161,2
17505,1480087922156.0,1480088247040.0,2146,1911,4
17506,1479999030303.0,1479999173455.0,1957,1920,5
17507,1479543621178.0,1479544280665.0,1938,1930,4
17508,1479542673619.0,1479543465482.0,1917,2002,6
17509,1479490213568.0,1479491032383.0,1928,1920,13
17510,1479416610868.0,1479417165520.0,1954,1938,10
17511,1479416451869.0,1479416573347.0,1941,1948,2
17512,1479310924915.0,1479311183058.0,1953,1999,3
17513,1479308584341.0,1479309782418.0,1952,1954,4
17514,1479308255069.0,1479308582680.0,1943,1963,7
17515,1479219636523.0,1479220184755.0,1974,1961,3
17516,1479075447184.0,1479076562190.0,2035,1983,5
17517,1479067385688.0,1479070105003.0,1972,1973,6
17518,1479066480378.0,1479067370720.0,1973,1973,2
17519,1479057267923.0,1479058515587.0,1980,2085,5
17520,1479056938476.0,1479057265401.0,2022,1989,4
17521,1479056433240.0,1479056935519.0,2000,1917,7
17522,1479056084470.0,1479056411874.0,1991,1930,3
17523,1479042563442.0,1479043381043.0,2186,1996,2
17524,1479041301754.0,1479042516570.0,1958,1987,4
